User_input,Current_window_info,System_prompt,LLM_output
패키지 높이12.3 너비10.5 저장옵션1,{},[],/NO_FUNCTION
prw런해줭,{},[],/mode/set?mode=RUN
prw런해줭,{},[],/mode/set?mode=RUN
prw런해줭,{},[],/mode/set?mode=RUN
스트림 빌 티칭 창 열어,{},[],/windows/teaching/strip
스트림 빌 티칭 창 열어,{},[],/windows/teaching/strip
스트림 빌 티칭 창 열어,{},[],/windows/teaching/strip
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
lga 찬 서피스탭 가서 티칭테스트 하기,{},[],/windows/teaching/lga
lga 찬 서피스탭 가서 티칭테스트 하기,{},[],/windows/teaching/lga
lga 찬 서피스탭 가서 티칭테스트 하기,{},[],/windows/teaching/lga
lga 티칭 창 열여,{},[],/windows/teaching/lga
lga 티칭 창 열여,{},[],/windows/teaching/lga
lga 티칭 창 열여,{},[],/windows/teaching/lga
카메라 0반껏줘,{},[],/live/toggle?switch=ON&no=0
카메라 0반껏줘,{},[],/live/toggle?switch=ON&no=0
카메라 0반껏줘,{},[],/live/toggle?switch=ON&no=0
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
bga 쏘오프셋x0.3 y0.3 테스트런,{},[],/test/run/bga?offsetX=0.3&offsetY=0.3
bga 쏘오프셋x0.3 y0.3 테스트런,{},[],/test/run/bga?offsetX=0.3&offsetY=0.3
bga 쏘오프셋x0.3 y0.3 테스트런,{},[],/test/run/bga?offsetX=0.3&offsetY=0.3
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
조명장 엾어,{},[],"/windows/light/live?camera=PRS
/windows/light/live?camera=BarCode
/windows/light/live?camera=SettingX1
/windows/light/live?camera=SettingX2
/windows/light/live?camera=Mapping"
조명장 엾어,{},[],"/windows/light/live?camera=PRS
/windows/light/live?camera=BarCode
/windows/light/live?camera=SettingX1
/windows/light/live?camera=SettingX2
/windows/light/live?camera=Mapping"
조명장 엾어,{},[],"/windows/light/live?camera=PRS
/windows/light/live?camera=BarCode
/windows/light/live?camera=SettingX1
/windows/light/live?camera=SettingX2
/windows/light/live?camera=Mapping"
커매라 5번 끄고싶어,{},[],/live/toggle?switch=OFF&no=5
커매라 5번 끄고싶어,{},[],/live/toggle?switch=OFF&no=5
커매라 5번 끄고싶어,{},[],/live/toggle?switch=OFF&no=5
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
윈도우 다닫기,{},[],/windows/close
윈도우 다닫기,{},[],/windows/close
윈도우 다닫기,{},[],/windows/close
LGA티칭창열어조,{},[],/windows/teaching/lga
LGA티칭창열어조,{},[],/windows/teaching/lga
LGA티칭창열어조,{},[],/windows/teaching/lga
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
"bga 티칭 창 cornerLeft를 89.8,불카운트200바꿔줘",{},[],/windows/teaching/bga/cornerLeft?value=89.8&barCount=200
"bga 티칭 창 cornerLeft를 89.8,불카운트200바꿔줘",{},[],/windows/teaching/bga/cornerLeft?value=89.8&barCount=200
"bga 티칭 창 cornerLeft를 89.8,불카운트200바꿔줘",{},[],/windows/teaching/bga/cornerLeft?value=89.8&barCount=200
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
0번 커메라 끄기,{},[],/live/toggle?switch=OFF&no=0
0번 커메라 끄기,{},[],/live/toggle?switch=OFF&no=0
0번 커메라 끄기,{},[],/live/toggle?switch=OFF&no=0
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
stripp 창열기,{},[],/windows/teaching/strip
stripp 창열기,{},[],/windows/teaching/strip
stripp 창열기,{},[],/windows/teaching/strip
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
0번 카메라 커,{},[],/windows/light/live?camera=0
0번 카메라 커,{},[],/windows/light/live?camera=0
0번 카메라 커,{},[],/windows/light/live?camera=0
lga 티칭챵 열어줘,{},[],/windows/teaching/lga
lga 티칭챵 열어줘,{},[],/windows/teaching/lga
lga 티칭챵 열어줘,{},[],/windows/teaching/lga
"mappingused 트루, prsused 폴스 런모드",{},[],/windows/teaching/mapping/reteach
"mappingused 트루, prsused 폴스 런모드",{},[],/windows/teaching/mapping/reteach
"mappingused 트루, prsused 폴스 런모드",{},[],/windows/teaching/mapping/reteach
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
prw테스트 실행,{},[],/test/run/prw
prw테스트 실행,{},[],/test/run/prw
prw테스트 실행,{},[],/test/run/prw
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
카머라 1번 킨다,{},[],/windows/light/live?camera=SettingX1
카머라 1번 킨다,{},[],/windows/light/live?camera=SettingX1
카머라 1번 킨다,{},[],/windows/light/live?camera=SettingX1
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
스트립 티치앛ㅇ 열어,{},[],/windows/teaching/strip
스트립 티치앛ㅇ 열어,{},[],/windows/teaching/strip
스트립 티치앛ㅇ 열어,{},[],/windows/teaching/strip
시스톨이 보여죠,{},[],/Gvision/status
시스톨이 보여죠,{},[],/Gvision/status
시스톨이 보여죠,{},[],/Gvision/status
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
맵 피 티칭 작동,{},[],/windows/teaching/mapping
맵 피 티칭 작동,{},[],/windows/teaching/mapping
맵 피 티칭 작동,{},[],/windows/teaching/mapping
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
bga 티칭창열여,{},[],/windows/teaching/bga
bga 티칭창열여,{},[],/windows/teaching/bga
bga 티칭창열여,{},[],/windows/teaching/bga
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
lga 티칭 창 리즈탭 ROI추가 후 테스트,{},[],"/windows/teaching/lga
/windows/teaching/lga/roi/add"
lga 티칭 창 리즈탭 ROI추가 후 테스트,{},[],"/windows/teaching/lga
/windows/teaching/lga/roi/add"
lga 티칭 창 리즈탭 ROI추가 후 테스트,{},[],"/windows/teaching/lga
/windows/teaching/lga/roi/add"
맵 테습트런 실행,{},[],/test/run/map
맵 테습트런 실행,{},[],/test/run/map
맵 테습트런 실행,{},[],/test/run/map
창아 꺼조,{},[],/closeWindows
창아 꺼조,{},[],/closeWindows
창아 꺼조,{},[],/closeWindows
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
히스톨이창 보여줘,{},[],/windows/teaching/mapping
히스톨이창 보여줘,{},[],/windows/teaching/mapping
히스톨이창 보여줘,{},[],/windows/teaching/mapping
4번 카메라 보여조,{},[],/windows/light/live?camera=PRS
4번 카메라 보여조,{},[],/windows/light/live?camera=PRS
4번 카메라 보여조,{},[],/windows/light/live?camera=PRS
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
검ㅅㅏ 모ㅡ드 변경,{},[],/mode/set?mode=RUN
검ㅅㅏ 모ㅡ드 변경,{},[],/mode/set?mode=RUN
검ㅅㅏ 모ㅡ드 변경,{},[],/mode/set?mode=RUN
5번 커마래 꺼,{},[],/live/toggle?switch=OFF&no=5
5번 커마래 꺼,{},[],/live/toggle?switch=OFF&no=5
5번 커마래 꺼,{},[],/live/toggle?switch=OFF&no=5
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
qfn쏘오프셋 x0.3 y0.3 코너디그리2,{},[],/teaching/qfn/offset?x=0.3&y=0.3&cornerAngle=2
qfn쏘오프셋 x0.3 y0.3 코너디그리2,{},[],/teaching/qfn/offset?x=0.3&y=0.3&cornerAngle=2
qfn쏘오프셋 x0.3 y0.3 코너디그리2,{},[],/teaching/qfn/offset?x=0.3&y=0.3&cornerAngle=2
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
환경설정 보여줭,{},[],/windows/settings
환경설정 보여줭,{},[],/windows/settings
환경설정 보여줭,{},[],/windows/settings
피알에스재티칭,{},[],/windows/teaching/prs/reteach
피알에스재티칭,{},[],/windows/teaching/prs/reteach
피알에스재티칭,{},[],/windows/teaching/prs/reteach
"calibration창 임게값0-255,roi재생",{},[],/windows/calibration/roi=0-255
"calibration창 임게값0-255,roi재생",{},[],/windows/calibration/roi=0-255
"calibration창 임게값0-255,roi재생",{},[],/windows/calibration/roi=0-255
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
련 모드로 바꿔죠,{},[],/mode/set?mode=RUN
련 모드로 바꿔죠,{},[],/mode/set?mode=RUN
련 모드로 바꿔죠,{},[],/mode/set?mode=RUN
/windows/history,{},[],/windows/history
Open history window,{},[],/windows/history
Open history window,{},[],/windows/history
Turn on the mapping view,{'history': 'NoTab'},['history'],/windows/teaching/mapping/reteach
Open history window and then start run mode,{'history': 'NoTab'},['history'],/windows/teaching/bga
Show the strip ROI,{},[],/windows/teaching/strip
Open history and then switch to mapping,{},[],/windows/teaching/lga
안녕 런모드를 켠 후에 조명 창을 켜줄래?,{},[],"```
/windows/light/live?camera=PRS
```"
안녕 런모드를 켠 후에 조명 창을 켜줄래?,{},[],"```
/windows/light/live?camera=PRS
```"
창 닫고 티칭창 열어줘 ,{'light': 'NoTab'},['light'],"```
/windows/teaching/bga
```"
티칭창 열고 bga열어줘,{},[],"```
/windows/teaching/bga
/windows/teaching/bga
```"
티칭창 열고 bga열어줘,{},[],"/windows/teaching/bga
/windows/teaching/bga"
히스토리 창 열고 조명 창 열어줘,{},[],"/windows/history
/windows/light/live?camera=PRS"
히스토라ㅣ,{},[],/windows/history
창 닫고 티칭창 열어줘 ,{'history': 'NoTab'},['history'],"/windows/teaching/bga
/windows/teaching/qfn
/windows/teaching/mapping
/windows/teaching/strip"
창 닫아줘,{'strip': 'Barcode'},['strip'],/closeWindows
네,{'strip': 'Barcode'},['strip'],/NO_FUNCTION
티칭창 닫아줘,{'strip': 'Barcode'},['strip'],/windows/teaching/strip
히스토리 창 열고 조명 창 열어줘,{},[],"/windows/history
/windows/light/live?camera=PRS"
안녕 런모드를 켠 후에 조명 창을 켜줄래?,{},[],/windows/light/live?camera=PRS
모든 창 다 켜줘,{},[],"/windows/teaching/lga
/windows/teaching/qfn
/windows/teaching/bga
/windows/teaching/mapping
/windows/teaching/strip
/windows/history
/windows/light
/windows/calibration
/windows/settings
/windows/lot
/windows/monitor
/windows/teaching/prs/reteach
/windows/teaching/mapping/reteach"
히스토리 창 열고 조명 창 열어줘,{'System Usage': 'NoTab'},[],"/windows/history
/windows/light/live?camera=PRS"
히스토리 켜고 모니터 창도 열어줘,{'System Usage': 'NoTab'},[],"/windows/history
/windows/monitor"
모든 창 다 꺼줘,"{'lga': 'Package', 'qfn': 'Package', 'bga': 'Package', 'mapping': 'Package', 'strip': 'Barcode', 'LotWindow': 'NoTab', 'System Usage': 'NoTab'}","['bga', 'lga', 'qfn', 'mapping', 'strip']","/windows/teaching/lga
/windows/teaching/qfn
/windows/teaching/bga
/windows/teaching/mapping
/windows/teaching/strip
/windows/history
/windows/light
/windows/calibration
/windows/settings
/windows/lot
/windows/monitor
/windows/as"
조명 창 열고 티칭창도 열어줘,{'System Usage': 'NoTab'},[],"/windows/light/live?camera=PRS
/windows/teaching/lga"
티칭창 열고 BGA 창 열어줘,{'System Usage': 'NoTab'},[],"/windows/teaching/bga
/windows/teaching/bga"
라이트 열고 히스토리도 같이 열어,{'System Usage': 'NoTab'},[],"/windows/light/live?camera=PRS
/windows/history"
창 닫고 티칭창 열어줘,{'System Usage': 'NoTab'},[],"/closeWindows
/windows/teaching/lga"
응,{'System Usage': 'NoTab'},[],/NO_FUNCTION
히스토리,{'System Usage': 'NoTab'},[],/windows/history
지금 창 닫고 모니터 열어줘,"{'System Usage': 'NoTab', 'history': 'NoTab'}",['history'],/windows/monitor
실행 모드 켠 다음에 라이트 창 열어줘,{'System Usage': 'NoTab'},[],"/mode/set?mode=RUN
/windows/light/live?camera=PRS"
세탑모드로 전환하고 티칭창 열어줘,"{'System Usage': 'NoTab', 'PRS Device View': 'NoTab', 'Mapping Device View': 'NoTab', 'PRS Inspection': 'NoTab', 'Mapping Inspection': 'NoTab', 'Top Strip Inspection': 'NoTab', 'FloatingMenuWindow': 'NoTab', 'Detail Inspection Result': 'NoTab', 'X1 Picker Device View': 'NoTab', 'X2 Picker Device View': 'NoTab', 'PRS Result View': 'NoTab', 'Mapping Result View': 'NoTab'}","['mapping', 'strip']","/mode/set?mode=TOP
/windows/teaching/strip"
히스토리,"{'System Usage': 'NoTab', 'PRS Device View': 'NoTab', 'Mapping Device View': 'NoTab', 'PRS Inspection': 'NoTab', 'Mapping Inspection': 'NoTab', 'Top Strip Inspection': 'NoTab', 'FloatingMenuWindow': 'NoTab', 'Detail Inspection Result': 'NoTab', 'X1 Picker Device View': 'NoTab', 'X2 Picker Device View': 'NoTab', 'PRS Result View': 'NoTab', 'Mapping Result View': 'NoTab'}","['mapping', 'strip']",/windows/history
창 닫은 다음에 BGA 열어줘,"{'System Usage': 'NoTab', 'PRS Device View': 'NoTab', 'Mapping Device View': 'NoTab', 'PRS Inspection': 'NoTab', 'Mapping Inspection': 'NoTab', 'Top Strip Inspection': 'NoTab', 'FloatingMenuWindow': 'NoTab', 'Detail Inspection Result': 'NoTab', 'X1 Picker Device View': 'NoTab', 'X2 Picker Device View': 'NoTab', 'PRS Result View': 'NoTab', 'Mapping Result View': 'NoTab', 'history': 'NoTab'}","['mapping', 'strip', 'history']",/windows/teaching/bga
실행 모드 켠 다음에 라이트 창 열어줘,"{'System Usage': 'NoTab', 'PRS Device View': 'NoTab', 'Mapping Device View': 'NoTab', 'PRS Inspection': 'NoTab', 'Mapping Inspection': 'NoTab', 'Top Strip Inspection': 'NoTab', 'FloatingMenuWindow': 'NoTab', 'Detail Inspection Result': 'NoTab', 'X1 Picker Device View': 'NoTab', 'X2 Picker Device View': 'NoTab', 'PRS Result View': 'NoTab', 'Mapping Result View': 'NoTab'}","['mapping', 'strip']",/windows/light
런모드 켜고 BGA 창 열어줘,"{'System Usage': 'NoTab', 'PRS Device View': 'NoTab', 'Mapping Device View': 'NoTab', 'PRS Inspection': 'NoTab', 'Mapping Inspection': 'NoTab', 'Top Strip Inspection': 'NoTab', 'FloatingMenuWindow': 'NoTab', 'Detail Inspection Result': 'NoTab', 'X1 Picker Device View': 'NoTab', 'X2 Picker Device View': 'NoTab', 'PRS Result View': 'NoTab', 'Mapping Result View': 'NoTab'}","['mapping', 'strip']","/mode/set?mode=RUN
/windows/teaching/bga"
라이브 켠 다음 히스토리도 열어줘,"{'System Usage': 'NoTab', 'PRS Device View': 'NoTab', 'Mapping Device View': 'NoTab', 'PRS Inspection': 'NoTab', 'Mapping Inspection': 'NoTab', 'Top Strip Inspection': 'NoTab', 'FloatingMenuWindow': 'NoTab', 'Detail Inspection Result': 'NoTab', 'X1 Picker Device View': 'NoTab', 'X2 Picker Device View': 'NoTab', 'PRS Result View': 'NoTab', 'Mapping Result View': 'NoTab'}","['mapping', 'strip']","/windows/history
/windows/light/live?camera=PRS"
PRS 카메라 켜고 조명 창 열어줘,"{'System Usage': 'NoTab', 'PRS Device View': 'NoTab', 'Mapping Device View': 'NoTab', 'PRS Inspection': 'NoTab', 'Mapping Inspection': 'NoTab', 'Top Strip Inspection': 'NoTab', 'FloatingMenuWindow': 'NoTab', 'Detail Inspection Result': 'NoTab', 'X1 Picker Device View': 'NoTab', 'X2 Picker Device View': 'NoTab', 'PRS Result View': 'NoTab', 'Mapping Result View': 'NoTab'}","['mapping', 'strip']","/windows/light/live?camera=PRS
/windows/light/live?camera=BarCode"
라이브 켜,"{'System Usage': 'NoTab', 'PRS Device View': 'NoTab', 'Mapping Device View': 'NoTab', 'PRS Inspection': 'NoTab', 'Mapping Inspection': 'NoTab', 'Top Strip Inspection': 'NoTab', 'FloatingMenuWindow': 'NoTab', 'Detail Inspection Result': 'NoTab', 'X1 Picker Device View': 'NoTab', 'X2 Picker Device View': 'NoTab', 'PRS Result View': 'NoTab', 'Mapping Result View': 'NoTab'}","['mapping', 'strip']",/windows/light/live?camera=PRS
라이브 꺼주고 모니터 창 열어줘,"{'System Usage': 'NoTab', 'PRS Device View': 'NoTab', 'Mapping Device View': 'NoTab', 'PRS Inspection': 'NoTab', 'Mapping Inspection': 'NoTab', 'Top Strip Inspection': 'NoTab', 'FloatingMenuWindow': 'NoTab', 'Detail Inspection Result': 'NoTab', 'X1 Picker Device View': 'NoTab', 'X2 Picker Device View': 'NoTab', 'PRS Result View': 'NoTab', 'Mapping Result View': 'NoTab', 'light': 'NoTab'}","['mapping', 'strip', 'light']","/live/toggle?switch=OFF&no=1
/windows/monitor"
PRS 켜고 티칭창 열어줘,"{'System Usage': 'NoTab', 'PRS Device View': 'NoTab', 'Mapping Device View': 'NoTab', 'PRS Inspection': 'NoTab', 'Mapping Inspection': 'NoTab', 'Top Strip Inspection': 'NoTab', 'FloatingMenuWindow': 'NoTab', 'Detail Inspection Result': 'NoTab', 'X1 Picker Device View': 'NoTab', 'X2 Picker Device View': 'NoTab', 'PRS Result View': 'NoTab', 'Mapping Result View': 'NoTab', 'light': 'NoTab'}","['mapping', 'strip', 'light']","/live/toggle?switch=ON&no=1
/windows/teaching/prs"
안녕 런모드를 켠 후에 조명 창을 켜줄래?,"{'System Usage': 'NoTab', 'PRS Device View': 'NoTab', 'Mapping Device View': 'NoTab', 'PRS Inspection': 'NoTab', 'Mapping Inspection': 'NoTab', 'Top Strip Inspection': 'NoTab', 'FloatingMenuWindow': 'NoTab', 'Detail Inspection Result': 'NoTab', 'X1 Picker Device View': 'NoTab', 'X2 Picker Device View': 'NoTab', 'PRS Result View': 'NoTab', 'Mapping Result View': 'NoTab'}","['mapping', 'strip']",/windows/light/live?camera=PRS
티칭창 열어줘 ,"{'System Usage': 'NoTab', 'PRS Device View': 'NoTab', 'Mapping Device View': 'NoTab', 'PRS Inspection': 'NoTab', 'Mapping Inspection': 'NoTab', 'Top Strip Inspection': 'NoTab', 'FloatingMenuWindow': 'NoTab', 'Detail Inspection Result': 'NoTab', 'X1 Picker Device View': 'NoTab', 'X2 Picker Device View': 'NoTab', 'PRS Result View': 'NoTab', 'Mapping Result View': 'NoTab'}","['mapping', 'strip']","/windows/teaching/lga
/windows/teaching/qfn
/windows/teaching/bga
/windows/teaching/mapping
/windows/teaching/strip"
안녕,"{'System Usage': 'NoTab', 'PRS Device View': 'NoTab', 'Mapping Device View': 'NoTab', 'PRS Inspection': 'NoTab', 'Mapping Inspection': 'NoTab', 'Top Strip Inspection': 'NoTab', 'FloatingMenuWindow': 'NoTab', 'Detail Inspection Result': 'NoTab', 'X1 Picker Device View': 'NoTab', 'X2 Picker Device View': 'NoTab', 'PRS Result View': 'NoTab', 'Mapping Result View': 'NoTab', 'lga': 'Package', 'qfn': 'Package', 'bga': 'Package', 'mapping': 'Package', 'strip': 'Barcode'}","['bga', 'lga', 'qfn', 'mapping', 'strip']",/windows/history
